ind,id0,id1,clid,chid,size0,size1,x0,x1,y0,y1,t0,t1,op,no_SL
0,1,2,2,0,3,25,180435.610436,180566.937331,2507673.03205,2507526.05626,199.0,241.0,1.0,21
1,0,1,1,0,3,3,180430.35595,180435.610436,2507798.18784,2507673.03205,175.0,201.0,0.609135066319,3
