Id,lat,lon
0,22.17623012340,120.89441957500
0,22.17620975800,120.89435125700
0,22.17622103010,120.89432443000
0,22.17624360440,120.89431714100
0,22.17626618810,120.89432439600
0,22.17628202830,120.89437817400
0,22.17628431140,120.89441711000
0,22.17627077200,120.89442939400
0,22.17625270550,120.89442440800
0,22.17623012340,120.89441957500
0,22.17657122420,120.89466311100
0,22.17655542050,120.89466554600
0,22.17654862320,120.89462903700
0,22.17656439540,120.89457781200
0,22.17656662640,120.89453629400
0,22.17656658070,120.89446568700
0,22.17659140180,120.89444127600
0,22.17661850290,120.89445095300
0,22.17664562770,120.89449729600
0,22.17663211820,120.89455579100
0,22.17659605020,120.89464612200
0,22.17657122420,120.89466311100
0,22.17670421780,120.89431922000
0,22.17670419880,120.89428997800
0,22.17672450730,120.89427041700
0,22.17673805780,120.89427525500
0,22.17678325060,120.89432885800
0,22.17678101170,120.89435810200
0,22.17675166540,120.89436797200
0,22.17673359260,120.89435328900
0,22.17670421780,120.89431922000
0,22.17668180310,120.89457287500
0,22.17668178730,120.89454848200
0,22.17668627940,120.89451181100
0,22.17675621750,120.89442403200
0,22.17679910970,120.89441172600
0,22.17685104780,120.89442153600
0,22.17690300800,120.89446543600
0,22.17691882580,120.89448481900
0,22.17691434160,120.89453361100
0,22.17688727520,120.89457757100
0,22.17684893980,120.89465320600
0,22.17683314560,120.89467034000
0,22.17681282450,120.89467035500
0,22.17678798270,120.89466294900
0,22.17673377110,120.89462889900
0,22.17669085520,120.89460453600
0,22.17668180310,120.89457287500
0,22.17685777090,120.89434350000
0,22.17683968080,120.89430199800
0,22.17685773300,120.89428501400
0,22.17688482300,120.89427757000
0,22.17690967100,120.89429467200
0,22.17695936850,120.89433115100
0,22.17695034960,120.89435070400
0,22.17690971050,120.89435558300
0,22.17688487360,120.89435560100
0,22.17685777090,120.89434350000
0,22.18440517250,120.89317505600
0,22.18439386190,120.89314279000
0,22.18439609410,120.89310369500
0,22.18440962600,120.89308004700
0,22.18444122830,120.89306744500
0,22.18447961530,120.89307150800
0,22.18452027030,120.89309102400
0,22.18455191210,120.89313857900
0,22.18457450940,120.89316644100
0,22.18457905180,120.89320704900
0,22.18456552730,120.89324190800
0,22.18454747320,120.89325586200
0,22.18452038580,120.89326709700
0,22.18449554340,120.89325878200
0,22.18447294790,120.89323364400
0,22.18446164110,120.89320713700
0,22.18443679400,120.89319170000
0,22.18440517250,120.89317505600
0,22.22701361890,120.89623878700
0,22.22697523890,120.89624518000
0,22.22694361350,120.89622171100
0,22.22689841900,120.89616414800
0,22.22687581150,120.89611945100
0,22.22683290070,120.89610235500
0,22.22676965400,120.89606193200
0,22.22677413710,120.89601069700
0,22.22678537470,120.89592960000
0,22.22680566690,120.89588472000
0,22.22684404020,120.89586771600
0,22.22687565740,120.89587830300
0,22.22691859410,120.89593586800
0,22.22697504810,120.89594643500
0,22.22700438700,120.89592519400
0,22.22699756820,120.89585471800
0,22.22700881810,120.89579287000
0,22.22704492920,120.89576934900
0,22.22708331330,120.89576932100
0,22.22711497160,120.89584402300
0,22.22716242410,120.89590158400
0,22.22716922370,120.89594204900
0,22.22714668160,120.89599966200
0,22.22711510670,120.89605515900
0,22.22707901720,120.89611278400
0,22.22704520350,120.89619829400
0,22.22701361890,120.89623878700
0,22.22945441840,120.89987717400
0,22.22944987890,120.89983867800
0,22.22945890130,120.89982381700
0,22.22948373410,120.89981743200
0,22.22951534850,120.89982377600
0,22.22953342470,120.89984513500
0,22.22954022070,120.89988135600
0,22.22951765240,120.89989850000
0,22.22949056690,120.89991337300
0,22.22945894730,120.89989854200
0,22.22945441840,120.89987717400
0,22.22928021460,120.89931602200
0,22.22927567910,120.89928404300
0,22.22929147110,120.89926281300
0,22.22931629460,120.89924142100
0,22.22937048130,120.89923714000
0,22.22947886640,120.89924767300
0,22.22954211640,120.89929461400
0,22.22956700330,120.89937568800
0,22.22956705210,120.89945450600
0,22.22952870760,120.89951865000
0,22.22950843930,120.89960400000
0,22.22949490910,120.89963174600
0,22.22944524480,120.89964663600
0,22.22936617920,120.89958272900
0,22.22934128720,120.89949316700
0,22.22932541860,120.89939071500
0,22.22928021460,120.89931602200
0,22.22945849520,120.89916659400
0,22.22945397290,120.89915598700
0,22.22945846870,120.89912385100
0,22.22947424490,120.89907700400
0,22.22951482320,120.89897451100
0,22.22953964010,120.89894251100
0,22.22959158210,120.89895960300
0,22.22965259140,120.89903413200
0,22.22966167850,120.89912370600
0,22.22966170500,120.89916644900
0,22.22965269730,120.89920480300
0,22.22963690530,120.89922618800
0,22.22960981330,120.89923045100
0,22.22954207670,120.89923049900
0,22.22946980450,120.89919856800
0,22.22945849520,120.89916659400
0,22.23030389010,120.90070234500
0,22.23029940690,120.90075570200
0,22.23029941980,120.90077692400
0,22.23026780940,120.90077694600
0,22.23021586510,120.90075576100
0,22.23019101530,120.90073440700
0,22.23018422860,120.90071304000
0,22.23019096700,120.90065543800
0,22.23021804860,120.90063404600
0,22.23026771570,120.90062340200
0,22.23030837070,120.90064474500
0,22.23030389010,120.90070234500
0,22.23256307720,120.89914512400
0,22.23255634070,120.89920500100
0,22.23258123560,120.89929881000
0,22.23256322270,120.89937991600
0,22.23253165850,120.89945466600
0,22.23249554410,120.89947379000
0,22.23244588380,120.89949519700
0,22.23242103390,120.89947384300
0,22.23236224170,120.89933307000
0,22.23231475080,120.89921154100
0,22.23225602600,120.89917960100
0,22.23223794570,120.89915187400
0,22.23223791650,120.89910488700
0,22.23225595850,120.89907076800
0,22.23228755690,120.89905149500
0,22.23236203800,120.89900445400
0,22.23249525330,120.89900435900
0,22.23257657420,120.89906402100
0,22.23259014680,120.89910463500
0,22.23256307720,120.89914512400
0,22.23399717660,120.89969675200
0,22.23397904630,120.89958793200
0,22.23398579500,120.89954745700
0,22.23400385010,120.89953455900
0,22.23403546050,120.89953453600
0,22.23408063010,120.89955375400
0,22.23413033780,120.89960919600
0,22.23416198120,120.89966252900
0,22.23416201410,120.89971588600
0,22.23413493660,120.89974364200
0,22.23409881430,120.89975003600
0,22.23404236320,120.89974370800
0,22.23399717660,120.89969675200
0,22.39324662270,120.55204791800
0,22.39310408520,120.55194093800
0,22.39353567120,120.55125183600
0,22.39367592740,120.55135017400
0,22.39324662270,120.55204791800
0,22.39889388450,120.54175842100
0,22.39879435760,120.54169349400
0,22.39915597710,120.54102899500
0,22.39924873050,120.54109379300
